#           x             y             z             p           U_x           U_y           U_z
       0.8125        -0.875           0.5       83.1115       36.6688       5.00239   4.27473e-19
     0.828125        -0.875           0.5        82.412       36.6915       4.99709   1.96925e-18
      0.84375        -0.875           0.5       81.3112       36.7181       4.98652   1.11938e-19
     0.859375        -0.875           0.5       80.4889       36.7433       4.97999   6.83511e-20
        0.875        -0.875           0.5       79.6362       36.7682       4.97407  -3.34248e-20
     0.890625        -0.875           0.5       79.0498       36.7881       4.96794  -4.66695e-20
      0.90625        -0.875           0.5       78.0423       36.8168       4.96436  -3.23146e-21
     0.921875        -0.875           0.5       77.3081       36.8381       4.95867  -5.29574e-20
       0.9375        -0.875           0.5       76.5007       36.8599       4.95595  -1.96266e-20
     0.953125        -0.875           0.5       75.6407       36.8837       4.95339  -1.10503e-20
      0.96875        -0.875           0.5       74.9162       36.9045       4.94972  -1.26621e-19
     0.984375        -0.875           0.5       74.0837       36.9279       4.94725  -1.08812e-19
            1        -0.875           0.5       73.2317       36.9515       4.94406   1.24249e-21
      1.01562        -0.875           0.5       72.3604       36.9753       4.94019    1.7954e-19
      1.03125        -0.875           0.5       71.6037       36.9951       4.93663  -4.47332e-19
      1.04688        -0.875           0.5       70.9432       37.0166       4.93241  -1.51228e-19
       1.0625        -0.875           0.5       70.2261       37.0376       4.93026    -3.791e-20
      1.07812        -0.875           0.5       69.4498       37.0583       4.92985  -1.79661e-19
      1.09375        -0.875           0.5       68.7088       37.0796       4.92795  -4.58211e-20
      1.10938        -0.875           0.5       67.9644       37.1005       4.92398   1.53326e-20
        1.125        -0.875           0.5        67.311       37.1193       4.92462   -9.8233e-20
      1.14062        -0.875           0.5       66.6582       37.1388       4.92247   8.74903e-20
      1.15625        -0.875           0.5       66.0767       37.1567       4.92107   1.34425e-19
      1.17188        -0.875           0.5        65.263       37.1757       4.92008  -8.92613e-21
       1.1875        -0.875           0.5       64.7514       37.1928       4.91962  -3.68206e-19
      1.20312        -0.875           0.5       64.0811       37.2123       4.92029  -4.47588e-19
      1.21875        -0.875           0.5       63.3493       37.2321        4.9201  -7.91889e-20
      1.23438        -0.875           0.5       62.6968       37.2504       4.91796   1.16075e-20
         1.25        -0.875           0.5       61.9844       37.2688       4.91693   1.14005e-19
      1.26562        -0.875           0.5        61.264       37.2872       4.91847   3.23173e-19
      1.28125        -0.875           0.5       60.6004       37.3046       4.92219   2.91392e-19
      1.29688        -0.875           0.5       59.9478       37.3217       4.92576   1.24636e-19
       1.3125        -0.875           0.5       59.3661       37.3393       4.92305   3.68848e-20
      1.32812        -0.875           0.5        58.752       37.3578       4.92255  -1.22524e-21
      1.34375        -0.875           0.5       58.0825       37.3738       4.92349   2.72748e-20
      1.35938        -0.875           0.5       57.4039       37.3943       4.92412   6.25721e-20
        1.375        -0.875           0.5       56.7993       37.4116       4.92518   8.37435e-20
      1.39062        -0.875           0.5       56.2733       37.4264       4.92655    6.9192e-20
      1.40625        -0.875           0.5       55.6735       37.4423       4.92807   1.13357e-19
      1.42188        -0.875           0.5       55.0352       37.4595       4.92982   4.86647e-19
       1.4375        -0.875           0.5       54.4413       37.4756       4.93183   4.80613e-19
      1.45312        -0.875           0.5        53.804       37.4916       4.93404   4.96281e-20
      1.46875        -0.875           0.5       53.1669       37.5086       4.93616  -2.11714e-19
      1.48438        -0.875           0.5       52.5759        37.525        4.9392  -2.69553e-19
         -0.5     -0.859375           0.5       83.8581       36.1295       7.62334  -7.05415e-19
    -0.484375     -0.859375           0.5       84.9173       36.1016       7.60787  -3.90751e-19
     -0.46875     -0.859375           0.5       85.9651       36.0785       7.59081   3.07917e-19
    -0.453125     -0.859375           0.5       86.9998       36.0531       7.56632   3.55067e-19
      -0.4375     -0.859375           0.5        87.628       36.0295       7.54092   1.49434e-19
    -0.421875     -0.859375           0.5         88.93        36.003       7.51984   6.84249e-20
     -0.40625     -0.859375           0.5       90.2621       35.9737       7.49595  -1.01049e-19
    -0.390625     -0.859375           0.5       91.8517       35.9422       7.46744  -5.47352e-19
       -0.375     -0.859375           0.5        92.958       35.9157       7.44017  -1.02568e-19
    -0.359375     -0.859375           0.5       94.1321        35.889       7.41184   -1.7948e-19
     -0.34375     -0.859375           0.5       95.2303       35.8636       7.38283  -7.41468e-19
    -0.328125     -0.859375           0.5        96.432       35.8375       7.35247  -7.65683e-20
      -0.3125     -0.859375           0.5       97.5373        35.815        7.3183  -6.92546e-20
    -0.296875     -0.859375           0.5       98.5962       35.7919       7.28404  -1.05821e-20
     -0.28125     -0.859375           0.5       99.7624       35.7671       7.24975  -1.57103e-19
    -0.265625     -0.859375           0.5       100.941       35.7422       7.21575   3.71089e-20
        -0.25     -0.859375           0.5       101.991       35.7181       7.18433   8.41367e-20
    -0.234375     -0.859375           0.5       103.013       35.6978        7.1433    3.3147e-19
     -0.21875     -0.859375           0.5       104.112       35.6748       7.10068  -3.60498e-20
    -0.203125     -0.859375           0.5       105.016        35.657         7.057   1.65225e-19
      -0.1875     -0.859375           0.5       105.645       35.6378       7.02644    5.1305e-19
    -0.171875     -0.859375           0.5       106.985        35.624       6.98382   -5.7274e-20
     -0.15625     -0.859375           0.5       108.106       35.6031       6.94722   9.69133e-20
    -0.140625     -0.859375           0.5       109.344       35.5846       6.90718   5.24675e-19
       -0.125     -0.859375           0.5       109.772       35.5751       6.85801   4.67763e-19
    -0.109375     -0.859375           0.5       110.135       35.5678       6.81043   2.84636e-19
     -0.09375     -0.859375           0.5       110.526       35.5585       6.77014   3.70661e-20
    -0.078125     -0.859375           0.5       111.071       35.5504       6.72759  -2.21618e-19
      -0.0625     -0.859375           0.5       113.011       35.5259       6.68196  -9.42928e-20
    -0.046875     -0.859375           0.5       113.359       35.5211       6.64186   5.27745e-22
     -0.03125     -0.859375           0.5       113.856       35.5147       6.59632  -3.12825e-19
    -0.015625     -0.859375           0.5       113.949       35.5191        6.5464   7.96882e-19
  -4.2067e-17     -0.859375           0.5        114.33       35.5149       6.49699   -3.3625e-20
     0.015625     -0.859375           0.5       114.661       35.5114       6.44837   8.71921e-19
      0.03125     -0.859375           0.5       114.857       35.5092       6.40361   1.71724e-18
     0.046875     -0.859375           0.5       115.457       35.5135       6.34908  -2.04118e-20
       0.0625     -0.859375           0.5       115.625       35.5202       6.30454  -7.14862e-19
     0.078125     -0.859375           0.5       115.402       35.5262       6.26104    1.4265e-18
      0.09375     -0.859375           0.5         115.7       35.5289       6.21407  -5.21816e-19
     0.109375     -0.859375           0.5       115.719       35.5371       6.17134  -7.09788e-19
        0.125     -0.859375           0.5       115.873       35.5467       6.12676  -5.20969e-20
     0.140625     -0.859375           0.5       115.623       35.5549       6.08318  -6.01924e-20
      0.15625     -0.859375           0.5       115.707        35.566       6.03194  -1.86754e-19
     0.171875     -0.859375           0.5       114.968       35.5887       5.98707  -4.27601e-19
       0.1875     -0.859375           0.5       115.214       35.5946       5.94128  -9.99115e-20
     0.203125     -0.859375           0.5       115.278       35.6067        5.8969   5.26953e-20
      0.21875     -0.859375           0.5       114.988       35.6244       5.85997  -8.18649e-20
     0.234375     -0.859375           0.5       114.596       35.6431       5.82366  -8.21283e-20
         0.25     -0.859375           0.5       113.911       35.6663       5.78184  -2.42348e-19
     0.265625     -0.859375           0.5       113.461       35.6853       5.73688   3.39333e-19
      0.28125     -0.859375           0.5       113.018       35.7079       5.69934    -1.918e-20
     0.296875     -0.859375           0.5       112.356       35.7312       5.65933   2.31612e-20
       0.3125     -0.859375           0.5       111.852       35.7528       5.62347   3.63718e-20
     0.328125     -0.859375           0.5       111.423       35.7725       5.58726  -3.45151e-21
      0.34375     -0.859375           0.5       110.532       35.8015       5.55435   4.51457e-20
     0.359375     -0.859375           0.5       109.738       35.8284       5.52078   6.48938e-20
        0.375     -0.859375           0.5       109.013        35.853        5.4865   3.25397e-19
